"STATISTIC","Statistic Label","TLIST(A1)","Year","C02076V03371","Age Group","C03788V04538","NUTS 3 Region","C02199V02655","Sex","UNIT","VALUE"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","8727"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","IE0","Ireland","-","Both sexes","Number","167279"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","IE0","Ireland","1","Male","Number","80192"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","IE0","Ireland","2","Female","Number","87087"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","9709"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","4677"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","5032"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","27369"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","11848"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","15521"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","13336"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","6139"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","7197"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","6073"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","2748"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","3325"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","11372"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","5249"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","6123"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","10322"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","4912"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","5410"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","16324"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","7385"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","8939"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","10979"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","5102"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","5877"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","IE0","Ireland","-","Both sexes","Number","105484"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","IE0","Ireland","1","Male","Number","48060"
"PEA26C01","Persons","2024","2024","610","80 - 84 years","IE0","Ireland","2","Female","Number","57424"
"PEA26C01","Persons","2024","2024","630","85 years and over","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","8385"
"PEA26C01","Persons","2024","2024","630","85 years and over","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","3297"
"PEA26C01","Persons","2024","2024","630","85 years and over","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","5088"
"PEA26C01","Persons","2024","2024","630","85 years and over","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","25153"
"PEA26C01","Persons","2024","2024","630","85 years and over","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","9128"
"PEA26C01","Persons","2024","2024","630","85 years and over","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","16025"
"PEA26C01","Persons","2024","2024","630","85 years and over","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","10279"
"PEA26C01","Persons","2024","2024","630","85 years and over","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","4003"
"PEA26C01","Persons","2024","2024","630","85 years and over","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","6276"
"PEA26C01","Persons","2024","2024","630","85 years and over","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","5161"
"PEA26C01","Persons","2024","2024","630","85 years and over","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","2103"
"PEA26C01","Persons","2024","2024","630","85 years and over","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","3058"
"PEA26C01","Persons","2024","2024","630","85 years and over","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","9431"
"PEA26C01","Persons","2024","2024","630","85 years and over","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","3736"
"PEA26C01","Persons","2024","2024","630","85 years and over","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","5695"
"PEA26C01","Persons","2024","2024","630","85 years and over","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","8426"
"PEA26C01","Persons","2024","2024","630","85 years and over","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","3286"
"PEA26C01","Persons","2024","2024","630","85 years and over","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","5140"
"PEA26C01","Persons","2024","2024","630","85 years and over","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","13978"
"PEA26C01","Persons","2024","2024","630","85 years and over","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","5562"
"PEA26C01","Persons","2024","2024","630","85 years and over","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","8416"
"PEA26C01","Persons","2024","2024","630","85 years and over","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","9716"
"PEA26C01","Persons","2024","2024","630","85 years and over","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","3795"
"PEA26C01","Persons","2024","2024","630","85 years and over","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","5921"
"PEA26C01","Persons","2024","2024","630","85 years and over","IE0","Ireland","-","Both sexes","Number","90529"
"PEA26C01","Persons","2024","2024","630","85 years and over","IE0","Ireland","1","Male","Number","34910"
"PEA26C01","Persons","2024","2024","630","85 years and over","IE0","Ireland","2","Female","Number","55619"
